text_id	text
3727	let go of old assumption clear the way for an exciting new direction
4846	finally go to have a gf in
1113	less 's
2514	new year resolution to have more patience & amp ; not overreact as much
3609	my be ... techumor ... woodhana ...
1224	stop want more for people than they want for themselves in .
4795	thank you jules ! ? ? ? ? hopefully get to see you more this summer . ? ? ?
3024	my new years resolution be to start take down escalator
2422	new years resolution graduate basic training and ait , and make it through , so we can travel in ? ? ? ? ? ?
1509	try meth new year new me meth
1751	hibernate to make up for lost sleep .
4840	marry
4837	this be how i??m live a connected life in . attcrowd ad
1800	in all i want be a million dollar and a bad bitch
339	my be vegan life !
216	get rich or cry try .
3664	be to read a minimum of four book a month .
1342	? ? speak more spanish
12	time to give up tobacco !
1521	ok so my be simply surround myself w positive energy , action and friend . ? ? ? ? ? ? ? ? ? ? ? what be your ?
3641	next year , gnc will be the main store i will be in . i wanna loose pound . ? ?
3939	first run in almost month . felt good . run healthy gethealthy again ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
4350	touch somebody??s life with goodness , love , & amp ; understanding . get involved in help somebody else .
3005	be less shallow . this be my new years resolution .
2865	my new year resolution be to hug ? ? ?
3116	my only new years resolution be to get this money . ? ?
4843	i really want to drop some weight this year . so i think i will start by dump my girlfriend .
2323	my new years resolution be to smoke less pot . so far today suck ball . lol i be only partially kid ..
2572	my new years resolution be to be more tricky .
2914	my new years resolution be to have everybody boyfriend stay tf outta my dm 's lol i have have my baby now they ready to be in my face ? ? ? ? ? ? ? ? ?
102	officially do with trivia crack as of today . crack rehab
3550	we only hurt the one we love . by human nature be in a constant cycle of love , hurt , forgiveness , and try again .
1459	i be enjoy the lack of commercial during the parade . let us agree to always be commercial - free . hgtvnew year
172	be kind , for everyone you meet be fight a hard battle . - plato quote
108	number get a dslr camera to start new project . i need advice . which be good ?
4198	pick a youngster to mentor for . encouragement you be worth it
3570	i will play more tennis in . ? ?
4994	the only realistic thing to accomplish your goal be to gain weight , lose money and become more distant to your friend ? ?
4938	the only resolution worth make ? resolve to submit to christ , his will for your life . follow christ submissive
4065	work on my high cholesterol . not get any young & amp ; the good time start be healthy be now . health
3863	day of yoga practice , push - up per day , mile ultra finisher . runchat ultrachat
4311	my be to make more money . thank to that be possible !
4072	my be to make more money . thank to that be possible !
61	be to start write again . i need to get my ass back into gear ! thestruggle
1241	never go to gym gain weight make less money be mean to people try nothing new
4640	to eat alone less . not sure if that mean i plan on eat less or be alone less
1041	go to lose lb and get tone with along with crochet doily so the beautiful art will not die out .
4337	. challenge more people to duel .
2761	new year resolution to tweet and travel more
2121	my new years resolution be to get to know someone before i judge they , i have become so close to people i would have never imagine
1525	my new year 's resolution be that i will let the win the world serious ! ! ! new york yankees yankees
3522	i wanna be a stay at home dad tbh
154	i go to try to reduce my caffeine and sugar intake in . drink coffee like a fiend .
2249	literally my new years resolution learn happy , upbeat song on guitar
482	become
4236	ya'll rt aspire to have the same level of self - belief as a truly mediocre white man
4308	hi my in be dance with chorgrapher she be ready for i ? ?
3579	wow my last post be around this time last year . get my twitter game up lol
4127	be the well possible version of yourself and never settle . begreat bebettereveryday
3563	social medium purging & gt ;
3316	my be stop make failed new year resolution
1763	my be to be healthy . i will start by drink a real cocktail from a glass make of kale .
3539	oh .... an make more music music
4806	do not act like you all know your time table
751	make every cent count .
3620	get that trifecta medal . get lean and mean for my birthday in maui with
1786	my be to quit fucking everything up .
4273	my no purchase or trip over $ total , instead zero out all debt car and college loan . bear ticket exclude
3384	ask if you be on god 's side rather than if god be on your side .
4140	twisf north miami beach fl my be to make a florida motto you needa car .
406	never will i settle for anything less than what i deserve ? ?
758	get girl pregnant and go on the maury show .
2712	my new years resolution be to still be the same person
2671	? ? ? my new years resolution be ? ? that be cash ? ? ? ?
3985	watch more sunset and remind myself of how beautiful life can be
98	be less of a bitch , more of a cunt .
1334	my in be to not give up anything for lent
4454	boy i be dead ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? new year new i step
2792	my new year resolution be to stop be ashamed of the thing i enjoy because who give a shit what any of you all judgmental bitch say ? ?
2855	do leg three time a week new year resolution
187	vegan wellness juice detox ! my wkshp ! revamp your diet and discover inner bliss ! ...
4005	i still love diet pepsi too much .... must break this addiction !
2724	my new years resolution be to be super mature cuz that be hot
3584	motivate yourself . workoutorwalkout gym time healthylive ? ?
2059	stop blame everyone for my problem
1320	complete the reading challenge !
149	drink more mountain dew and eat more five guy
29	easy stand up for your health with the app !
4142	be to not do over mph over the speed limit . ? ? ? ? ? ? ? ? ? ? ?
4011	get rid of my muffintop eww
3364	thank for the follow ! fyi perform karaoke be a big fear i hope to overcome in ...
693	never say no to an adventure . ? ? ? ? ?
2867	my new years resolution be to expand key properties by recruit experienced professional to join our team and ge ? ?
3777	i swear all my money go to food .. this shxt get to stop
1387	catch up with the last three week of december tweet from . do
1846	figure out what on fleek mean
4733	be smart with my finance by adhere to a strict budget for powerball .
130	? ? ? avoid get jammed in . ? ?
1600	? ? ? supper club right now ! ! ! ! stop smoke cigarette ? ? same
3630	time to make more money less excuse
4506	my talent pool be to take well care of my health in . cc
702	decide my will be to refill my tank whenever it be still full as long as the price be under $ gal . gaspump
3984	out with fake and the phony time to start interact with people that be about something .
3029	the only new years resolution i have really , really settle on be read more book . all the kind . all year .
2970	already break my new years resolution of go into work on time ...
4359	can i make a for the world ? stop be so mean and judge mental and just be happy and love each other ! sickofallthehate
1709	read minimum of one chapter per day of the bible . ? ? ?
2954	my new years resolution be to be more like beyonc ? .
455	try and lose weight ? or keep tell myself a rhino be just a fat unicorn ? hmmm ...
2869	new years resolution be to lose at least to pound by march healthy new year
2041	stay single
1773	. improve posture . get a life
2316	i be hungry . i just be but i be hungry . i do not even care . my new years resolution be not to be skinny so i mean idk shrug
610	more help , less desk
168	- let us all take personal responsibility .
731	join a cool gang and start roll deep .
4251	not to read the bible at all ! !
3359	to continue not to care what people think or say about i ? ? ?
2075	new years resolution obey speed limit at all time asa pa sana tumagal cruise mean to be break
4041	i resolve to delete more tweet before i even tweet they
3701	next year i will finally send out a christmas card .
1623	join i in support the protection of undiscovered area in . we be almost certain they be out there .
588	my be to pet more cat
1402	here be to a more productive new year in , live in washington d.c. this summer and give back more .
3046	i forgot to make a new year resolution ... can i have your ?
3225	hiya grrrl!,i'm sure that doin more art will be part of it x
1701	psalm may the word of my mouth & amp ; the meditation of my heart be pleasing to you , o lord , my rock & amp ; my redeemer .
3089	my new years resolution be to become a twitter head again .
4393	my new year 's resolution be to get these frig christmas song to stop play over and over in my head .
2982	new years resolution month no fb . hour in and i feel so out of the loop !
41	i want lack entropy , become pregnant w empathy , & amp ; put i on the super highway fulfillment ! stop talkin start doin
1380	my new be to use more emoji when texte haha ? ? ?
2090	. get an internship
2176	my new years resolution be to try to spend less money on alcohol .
3218	so i guess i just figure out what my be ! ! timeformyself justforme
2886	finally decide on a new years resolution never have false hope , be happy and live my life as i want too .
75	to not make a new year resolution . that be all .
3911	put yourself together ... with duct tape .
3892	build a well relationship with god and to not be so hateful negative
2658	i be such a prick .. maybe i should try to be nice for my new years resolution . ? ?
3181	begin from within and become a new you in he ! fitgods way
2077	get on make less list fix the three button on my keyboard ? ?
442	for my new years resolution i want to become the good dancer i can be dancerprobs dancertweet
4053	my be to make more money . thank to that be possible !
2052	i resolve to learn how to twitter . new years eve twitter
2542	my new years ' resolution in one word progress
3307	my goal be to build a life i do not need a vacation from . amwriting
1302	lose some damn weight lol
1782	let hit the gym
4817	all i own be high heel pump , slinky sandal and ballet flat . in , i need some chuck in my life .
3431	day show ticket tweet daily to get notice and this be my again
1305	rt do not mistake obscurity for art .
237	team rigell 's continuously improve our service to you & amp ; your family ! what be your ?
2600	new years resolution more one direction
521	become the guy who yell out the dj 's name on mix tape .
2574	new years resolution save money do not spend money
3281	new year .... and onto big & amp ; better happenings , dreams , & amp ; goals ! new year new betteryourself
3187	stop give a fuck what people think about you . you turn this year , time to start live for your ? ?
2769	i be still on that new years resolution i make year ago ? ? soda sober
736	the resolution i fail , lesson learn and why i be still proud of that failure . amwriting
4706	just get pay for the last time in . throw it all in saving for my trip back home in june
4932	end of the & amp ; the king need a goal . speak of goal ... taylor 's kicresolution pun intended h ? ?
2107	my new years resolution be to pet more dog
2680	my new years resolution be to go to cali
3230	i need to step up my productivity level in .
2762	new years resolution
593	be a well wife , clean my house , take care of myself well , take less work home , enjoy life more fox
1304	my ? to do my good to always see the world like this chick ... bright side
1388	once again , my be to not stab anyone . i have be successful at this for year in a row .
4698	my be to crack and be completely undone . new beginnings & amp ; growth what i want full of .
4529	get marry in gouda
3949	to see . in concert even if i have to drive hour .
1891	this year i be go to actual complete my
2988	my new year resolution be to gain of pure body fat and ignore the homeless .
4927	prolly be get my family together ? ? ? ? ?
3298	live in the now my for mondayblog
905	you do not have friend ; you have competitor . -ms . dragomir
4612	weight strength and well diet ! tone hashtagofthe week
1280	to get back in the air start sat with a transition to the , , and ipc at
934	do not spend too much time wear pant .
4902	be heartless ? ? and not give any fuck
2309	new years resolution remember to take cute pic when i go out oh and get a hot bod
1556	do well , dance more , remember to write .
4536	lose someone else 's weight
3191	camille miller of exeter 's be to run a race in her state , south dakota
4444	since i be give up coke cold turkey in , i plan to drink case of it until thursday .
707	gain at least lbs .
4693	this year new years resolution , go to stop date rape . new years eve bill cosby
3071	new years resolution spend less time untangle my headphone at the gym
746	hit a growth spurt . do not happen in . let us hope be my year .
3595	something i need to do more of -- share about my classroom . blog entry
1940	? ? ? my be to look at more butt and boob . ? ?
4403	? ? ? selfie stick ? ? hahaha !
2863	my new years resolution less drama ; more moneyssssss $ $ $ $ $
3998	new me , diet start , start to get fit and to live my life .. joke . ai not nobody have time for that . new years res ? ?
514	be happy
82	for , i resolve to not get suck out into the vacuum of space .
4979	yes i be click unfollow on those that do not folloback start with a fresh start ! follobackforfolloback
1309	the new year mean nothing if your still in love with your comfort zone . lets make it agood one
4551	? ? ? i will stop jack off in ? ? ? ? it be over before it stare resolution broken lmao
915	make few cheesy joke to restaurant staff .
3453	if wife have her way my would be to go to the gym less . not more , less .
3696	may i find more work onstage and on - film in !
4807	to be follow by
3157	i be so excited for the newyear ! be go to be a year of change for i ! ready can'twait
2199	new years resolution do not spend all my money on food
4234	i be bring shame back .
775	eat more peanut butter . peanut butter pie crust via
330	a bless be decide to begin each morning with prayer & amp ; remain center in christ each day .
2055	# make it a priority to see lot of live music show with friend in . any suggestion would be appreciate . )
2002	to continue work hard with modeling and promote and not use the kid as a crutch to hold i back .
944	add more fun , inspiration , glamour , mystery , & amp ; strength to my life 's playlist .
823	res play more video game
4530	recite a marxist critique of little caesar 's pizza to a crowd of lovely duck
910	i be go to be on top of every situation
2517	i have decide that my new years resolution be to have more sandwich and bagpipe himym
182	everyone 's seem to be to work out more . i already do a lot of that , mine be to get more rest & amp ; relaxation .
165	my new year 's resolution be to improve my focus and the rest will carry itself
1524	my be to always remember if it do not get i close to orvieto italy it do not matter . heathagen take on roma
452	i will try to change ..
2539	my new year resolution !
4582	thankfully a new deli fresh food market have open a block away from home to help with of keep fit
4778	same as every year . quit smoking
1312	new year 's resolution be to be a healthy i .
3150	the way to gain a good reputation , be to endeavor to be what you desire to appear . - socrates success personalgrowth
1112	to stop be so build bang - bang
4550	? ? ? i will stop jack off in ? ? ? ? this a damn lie ? ? ? ? ? ? ? ? ?
4087	if carrot top can turn into beefcake , then i can manage to get fit
3490	get follow by no few than famouspeople
1288	new years resolution be to leave the past in the past and focus on the future ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? dad make i do this
4398	new year resolution .. $ pend le$$ , get more rest , work out more often ...
4648	i be go to take ride lesson . be to start a new hobby !
3681	rt rebeccarocklynn my new years resolution be to continue to be awesome as fuck . toronto ...
4333	be myself and do not feel guilty for it .
4170	i think my first new year resolution to be to cut back on donut intake ...
3301	? tone down my crazy and chill out . relax . take care of myself more . laugh at people who ...
3311	be committed to be who you be of the time !
4559	my be . what be yours train like apro
3126	my new year resolution be ? ?
328	remember that no [ wo]man be an island , team building & amp ; begin w the vision that be gift you emyth new yea ? ?
1791	resolution for , find a wife .
2491	new years resolution drink more coffee . always .
2007	lite sum illegal firework
2008	go to make bank from stock .
1859	big better butt
4688	spend more time with friend and family
313	order one of everything from the menu , eat it all during a lord of the rings marathon , and have zero regret .
833	give no fuck
3080	i be go to try to eat healthy as my new years resolution currently eat ben & amp ; jerry be for breakfast . its the thought that count
4720	my be to be more proficient in my use of emojis . ? ? cheer ! sarcasm rebel livelarge
3463	stop bury trash
1202	take care of my family and get we to a point where we can live comfortable
4394	to learn how to play knightsof cydonia on drum or something that resemble knights of cydonia .
3548	it be time . do not know exactly what to resolute but i do know i wish for great health and personal growth in ? ? ? ? ?
3995	have to move remind i of my materialism and how many thing i really do not need . purge goodwill
2135	my new years resolution be to be just as or more ( if that be possible ) flawless in ! ! shb
3452	end the year with & subscriber subscribe gamers unite youtube
2210	my new years resolution do not lose a single drop of cheese dip to the table at mexican restaurant
1902	res love fully & amp ; always . untilithurt thenforevermore
1482	trust more . i have a hard time trust people who say they like i . because i do not even like i .
778	i be go to stop procrastinating , tomorrow .
800	i swear i can not end without visit london ....
3715	be to begin ballet and do the split
3943	go to try natural homemade mask each day this holiday
55	i will tweet you everyday until you notice i ! ! ! ! !
2973	my new years resolution be to be eat i a bih from the bike so good it make her heart stop .
3336	go into with the goal of action in mind
1921	? ? ? supper club right now ! ! ! ! stop smoke cigarette ? ? i hope you stick to this . i really do
3716	haha remember when i use to be super athletic and fit ? yeah , i miss that ... ? ?
4649	i be go to try do this ! )
947	new years resolution be absolutely perfect . all the time . and maybe acquire another cat . nye more cats cat lyfe
1702	so other than extend my streamchallenge to a year ( day ) i be also go to exercise every day this year
3294	oh ! and quit scratch myself all of the time . new nervous habit , fun right ? tmi personal lot oskin problem suddenly
2162	new years resolution be happy .
1137	attend as many con as possible ( this be a resolution i be determined to keep ) new years eve
988	finish my community service
2550	new years resolution ... write the date correctly on my school paper the first time . ha xd.
194	oh , my be to get more attention . ? ? ? kelly kapoor the office
3058	my new year resolution be to back up my phone more often .
3247	to stop make stupid resolution i break by january every year anyways pointless noresolution ? ? ?
1395	i be go to get sysop privilege and hack the mainframe in
2638	my new years resolution be to not make a pointless new years resolution and just do shit bc i want to
769	my be to find help for .
4705	caution it be all about i in ! ? ? ? ? ? ? ?
3091	my new years resolution be to admit i have ocd my new years resolution be to admit i have ocd my new years resolution be t ? ?
3496	to lose pound
3216	in i aim to read instruction . maybe in i will resolve to start follow they too .
286	a of mine for be to learn how to code . any self teach coder with advice ? i have hear good thi ? ?
4941	if you say something to i in and i do not respond , .. that be how you know i do not fuck with you anymore ? ? ? new year
429	, not to make any damn newyearsresolution ! ! ? ?
4451	so i be officially stay out of the gym until feb. at home workout only ... resolution new year new you boo
2333	new year resolution ? work on stage performance
2718	new years resolution date someone on american ninja warrior
2080	. read a book once a month
3390	happy new year may the joy of the birth of christ abide with you and your family in jesus name . ? ? ? ? ? ?
723	get famous duh
952	more wine , less beer . more book , less pinterest . more outdoors , less of my apartment . keepingitsimple cantfail
4386	new year resolution learn to wear less makeup makeuptransformation
4369	i be go to make my about lose lbs . but then i go to and i lose control ..... i'll try again next week !
2263	rachelclarkgiveaway love your video ! hope i can win because its a new year resolution to try to win a giveaway !
990	will be the year i bite off more than i can chew and then chew it ! happy new year unstoppable bring
3213	stay awake through an episode of downton abbey . prove to my wife the last year of her life be a good decision .
1760	eat more comber corn
4109	go huntin for the first time !
327	write more , love hard , eat less .
2609	my new years resolution be to master economic praxeology and buy a second boat . happy ! goodbusiness
1384	new year for i new music , new eating habit , new body . just wait ;) . jaysperations inspiration newyear healthy
1725	resolution finish the book , with daily writing schedule ! !
1087	my goal for the next year . become a power ranger and save the world . ? ? ? ? ? ?
2524	new years resolution be take backstage at cheek to cheek tour at radio city and meet tony bennett and lady gaga . these be my life goal .
342	less than hour before million of people join the gym for a week . new years eve
3702	. slight abs to be continue ... ? ?
148	crush more boy 's heart
689	there be no word to explain cheat . either you care or you do not , anything else make you a liar . ? ? ? ? ?
3433	new year resolution be no more they mess up order in a row .
1108	my be to take a break from produce edm and get back to my musical root . ? ? ? ? ? ? frederic chopin etudes
849	check myself befoooo i wreck myself .
967	get even more fuck up than i do in
4730	i be go to stop visit the fast food drive through for a snack on my way home from work .
1493	to finish these ap english assignment before sunday night .
3954	i have a nack for suck face pussy for minute until its swollen like boxing glove ...... i get to stop that
2204	new years resolution meet
2714	new years resolution continue get poon
662	tonight be the black friday for fried food
1003	my goal
63	burn as many bridge as possible ( literally and figuratively )
285	more cowbell
2225	my new years resolution be to figure out what the word ' resolution ' mean
4709	excited to see so many message from friend say their be to be more social .. i think we all should do this !
1880	please stop supper club right now ! ! ! ! stop smoke cigarette
3573	by this time next year i want to be look at house ? ?
4924	make time for thing i enjoy ... my baby , my family , i time & amp ; time with my mum - )
1204	love yourself the only one worth make .... insperation
1991	be a wolf .
25	save a pit bull life
4855	in i be go to masterbate time a week instead of . only ?
4104	i will never buy something that be once part of a live tiger . i might
4169	bring food with you vow to never leave the house ( when you will be go for & hour ) without a healthy food stash .
763	say no more often to the ' add bacon ? ' button at wawa
876	live my life like i be leslie knope
4859	to never go to the movie w that person whose read the book & amp ; have a strong opinion about every scene in the movie .
939	continue to tell people i be wear no makeup . nomakeup foolsomeofthepeoplesomeofthetime lotsofmakeup donteven
2688	i be so excited to start my new years resolution to workout and be healthy . i be also excited for the feast i be go to have when i fail .
3601	for we & amp ; i to get notice ! & amp ; make more people smile
2395	new years resolution ; quit smoking ? ? ?
4570	almost that time for my . one would have to be work on spend less money . dear god i love to go out and get stuff . lol
4983	i just want to win . win at everything i do . ( quote from )
4126	stress suck ...... it cause so many problem ! go to focus on how to un stress and get fit ! get fit naturally stessed
4567	replace my arm with inspector gadget 's body
386	i just plan to be a well and more successful i in !
3878	i will straight up tell you , my new year resolution be consecutive airflare itsgonnahappen
4373	wait on literaryagencie to respond make i so excited and nervous . publish edit newauthor hope
4572	release a mixtape
537	my will be diet well save save save money get back into school
2292	new years resolution be more successful than at least one person i go to high school with
4668	i be go to sleep , and maybe , just maybe , i will wake up and be faithful and not be a whore .
3875	next year i be not spend as much money on christmas present so i can afford a gym membership just like everyone else
937	be to get my bitch face under control so people like i
3738	it be that time of year ! bring on ur i be go to learn more glutenfree baking . what be on your list ?
4645	stop nail biting ? ? ? & amp ; get a firm ass ? ? ? ? ?
2361	consider join as a treat to myself and a new year resolution to expand my record collection ... worthit ?
3508	million dollars wishful thinking dreamer entrepreneur lol ! be back soon busy ? ?
202	for i will use less socialmedia . hahahaha
3209	new year new i
1333	my new years resolution be to keep pay attention to rape culture , b c knowledge be power feminist n ? ?
3017	son ... i need to stop hit car and drive off ... that need to be my new years resolution
3503	be angry and drink more wine
2709	my new years resolution be to forgive but never forget . i m live my life the yolo way . i be go to live like everyday be my last day .
4022	so for my . i be go to try to avoid see mas bitch for at least month !
1855	my be to not stress and learn to accept thing that happen , move on , and leave it in the past . happy new year
4472	potential reject even more candy crush saga invitation than last year .
2873	my new years resolution ! getinshape summerbodie aremadeinthewint ? ? ? ? ? ?
3031	my new years resolution see a sunrise .
1206	? ? ? if someone hate you for no reason , give that fucker a reason ... ? ? ? ? ?
1646	i be go to try and not screw it up ... that bad .
3418	be more relaxed
3477	this new year i be make a resolution to quit drinking and smoking . maybe next year i will quit lie
2862	day of and my new years resolution of read my bible everyday and memorize one verse a day be go strong !
1793	photo aww man first selfie of the new year ! ! take more selfie than evar before ! ...
3798	month after give birth to elijah ! ! ! now to start tone up and exercise ! ! postbabybody
3369	my be to be in the gym by and out by so i have alllllll day to pound food .
3368	i have two movie idea , but no idea how to write a script . for be to write both .
3534	- keep my faith strong and pray - be grateful ...
3450	i will take by the ball and make it my bitch .
604	i be really hope that i finally get to meet in )
3057	hahaha yesss what be your new years resolution ? to get a boyfriend . yeah i hope you get a boyfriend too
4363	be to exercise by play tennis at cary tennis park and join league at
127	to save my money and not blow it on food
3877	be less of an asshole have be my for the last couple year . if i keep this pace , i should be good by
2936	current new year 's resolution to unsubscribe from all those email newsletter that i really do not care about . over the year they add up .
3532	my new years resolution be to repair my relationship with pizza . i have be cheat on he with burrito .
2731	my new years resolution be to be less awkward ? ? ?
828	to lose weight ? ? ?
1640	should have stop while i be ahead on my twitter game . get funny on twitter .
985	more red meat in
3282	my ? to be more awesome ! oh wait ... that be not possible .
4974	get ready to shoot our goal set strategy segment for to air tomorrow morning .
2189	my new years resolution be to not be ugly
4615	i would like to be able to walk through wall . door be so obnoxious . i'm through turn your knobs , doors .
2444	as my new year resolution i be hope to get follow by you ! ! so please make this happen ! ! insurgent year
363	learn a lot in , go to use what i have learn to be well in .
2350	new years resolution get down to lbs ? ?
346	write for minute a day .
815	start yesterday , i do not put up with disrespect .
3206	officially time to start write in pen !
4162	i want to reinvent myself
4798	dramatically swig whiskey from the bottle whenever i be upset
3326	for everybody to stop think make one . just do it ! !
4107	you know ... so what if people be go to say new year , new i . at least they be be positive ? ? ?
2117	new years resolution be to love myself and i be start off the year by hate myself
1835	my this year be to get everything set up to move into the divine house .. hopefully october be the late ? ?
794	become the kind of person who buy all their clothe off the clearance section of the settlers of catan online store .
4949	save money on health insurance !
2675	take my life back be my new year resolution ..
95	just update my fighter profile . hopefully return to train full time and get back into it in the new year .
3757	continue to show up at least minute to an hour late to whatever time i tell you i be go to be t ? ?
2892	my new years resolution be to stop pretend i can drink as much as my male friend can
2372	new years resolution perfect score bowser 's castle on expert mode in ddr mario mix !
4151	brolate ... pilate for man .
4435	i be go to swing from the chandelier
3229	. limited english . fitness ( min . day week ) . proactive about make german friend . less judgemental
2854	my new year resolution have to be for i to stop get ticket i have get atleast last month
2913	my new years resolution be to lose ? ? ? ?
1866	my be the same as it be every year continue to live life like a notorious b.ig . video direct by werner herzog .
1858	and of course the generic that everyone use . go to the gym every day !
2646	my new years resolution be to play more gig ! ? ? ? ? ? ? ?
2244	my brother and i just make a new years resolution together ... we be not be nice to anyone in .
2337	new years resolution be healthy wake up hungover eat pizza .... i will be well in
951	i will continue to give peace & amp ; be open to love .
3069	two day late , but my new year resolution be to learn german
1121	wife up a cook twin .
2598	my new year resolution be to not eat pizza ! yea ! healthy !
2205	new years resolution hate way more , love even less .
420	stand firm on principle ; but do it with a listening ear & amp ; respect , understand that it will not always be return .
923	go into single and break . that be get to change lol
1255	get rid of all the negative energy in my life .
478	do not backspace , all it take be second of courage
2036	my be mealprep ? ? ?
1203	my be for my facebook friend to lead more interesting life .
2627	new year resolution be dot dot keep get well simple i can do it
4821	a lot of people been waste my time this year ..... this will all change within two day
1971	? ? ? supper club right now ! ! ! ! stop smoke cigarettes??yeah right
3111	i be too tall for my mirror ? ? ? this be day of my new years resolution challenge i be try to stick ? ?
4019	keep it bore this come year ... new year 's resolution , back to the gym .
2152	my new years resolution be even more massholey in than i be in .
3688	do not give much credence to the gregorian calendar .... however my get back to kenya asap
1998	? ? ? my be too stop let nut in i ? ?
4034	my be to make more money . thank to that be possible !
3055	my new years resolution be to get even well at angle so everyone back home think i be really skinny now .
1249	to die tad get off the coach and play outside with my son more
2193	? ? ? new years resolution yeah same
2713	new year resolution coilover , wheel , big turbo ? ? ?
993	i swear in not to eat any more deep fried food for !
2191	my new years resolution be to get to follow i
3763	i wanna hold you until the sun stop shine and the earth stop move or forever whichever one happen last ? ? ? ? ? ? ? ? ? ? new years res ? ?
3598	thankful that spring always come after winter . writerslife
1319	my be to watch more baseball . if that be possible .
1864	let go of all the anger that i have towards people who have hurt i . focus on the positive .
2344	new year resolution . no more snooze button lol
2450	new years resolution do not post so many selfie ? ? ?
2137	my new year resolution be to win the lottery
1066	more tattoo
4963	i resolve to love , honor & amp ; obay obama without reserve or criticism ( pt )
2622	in , i make a new years resolution to get to pound . i want to work on my body and gain , i ? ?
78	my be to hope hard & amp ; more often that someone punch & amp ; in the face . go fuck yourself
2899	my new year resolution be to cut my grass , i m pretty sure i see a snake the other day . ? ? ? ?
1315	think up a catch phrase . make it popular . over use it until it be hate . bring it back in as retro
4375	i need to read station eleven . and so many more thing .
873	, use shark tank method of give ultimatum to stakeholder to ensure quick decision rather than hesitation
3851	new year mean new i . it be time to get up and get thing do . no more lay around make excuse . let us do this ! ! ! ? ? ? ? ? ?
4790	i think i do not tweet enough . new years resolution ? naw ... i will not keep it .
2966	new years resolution every day , wear something that sparkle .
3392	lol . new year 's resolution time ! ! ! ! happynewyear
2561	new year resolution don't spend your money on useless shit
4899	to donate my time organize a fundraiser for my favorite charity
2636	new years resolution again to be an even more delicious strawberry in ! ? ? ?
3531	? ? ? i just want to have fun and see stripper . ? ? ? ? ?
376	math get sts to talk & amp ; write mathematically math mathchat iaedchat
1909	to actually make my pee inside the toilet and not on the seat ..
4335	take for drink
4382	my ? not die . oh and list or sell a million dollar home . that too .
4028	avoid every male speciman possible
1605	think i will improve the way i write the number down on paper .
1119	be grateful , forgiving , humble , empire successful , & amp ; meet ? ? ?
3678	go to try to start more sentence indignantly with bitch , please ! in .
3491	will write and perform the soundtrack to every new bollywood movie
4867	january new year , new i january still the same old hoe i be every year
2959	my new years resolution be do more tyte shit tyteshit
1995	finish what i start lol . can not stay with a job for more than month anymore because of all these opportunity .
4958	i can think of people whose should be to humble themselves on social medium . ? ? canigetaaman
4358	i need wifey material for
2377	my new year resolution be to remember this quote more often be kind , for everyone you meet be fight a battle you know ? ?
1343	to not get high
321	work on blog post i resolve to build healthy soil ... and other thing i will do in .
1620	no . - be a twitter leader and not just a twitter follower .
3714	last workout at crunch of the year ... my be to enjoy over the holiday , eat ? ?
2061	happy new year ! for my new year 's resolution , i resolve to find my wedding dress and continue to be my awesome self )
2220	new year resolution still chillin
1674	stop think my age have anything to do with what can be wrong with i . open heart surgery day after .
261	my usual suspect aka lose ten pound . i have lose the same pound each year , do not understand why it keep come back .
4420	my resolution be to get my certification in medical billing and coding ! hashtag of the week
2040	my be simply remember to write instead of
902	stop global warming
3745	he must become great and i must become less . john pray this become evident in my life his life not mine
2027	i be not sure if i be scared of see my blood , the pain or the needle . i need to get over my fear . i be a grown as mf
4235	if i get the urge to gossip , i must only gossip about the good in people . gossip imagirl bepositive
1918	please bring i something or someone special in my life really need to be my year ! ! wish bring
1829	make myself an anon account so i can say whatever the fuck i want ? ? ?
1574	to try this gluten - free thing . guess what have zero gluten ? nyresolution
4397	stop bring pot brownie to work
4209	go to finally make good on my this year & amp ; start exclusively drink tab enoughisenough timetogetserious justaddvodka
225	i be titanium .
724	start actually do all the stuff i be pin on pinterest xd yeahright
4488	look to have my novel out to agent in . what be your ?
1142	to curse more
2763	my new years resolution own a - door jeep wrangler
847	my be to never stop love with everything i have get , even though it sometimes end up hurt i . heartonmysleeve
2552	ok , i keep getting ask about a new years resolution ... here be mine for everyone that be ask ... i have an ...
2929	new years resolution stop social medium stalk ... kind of ? ? ? sillybuttrue nonegativity
118	make any new years resolution ? yes , i will not let the number of my vice increase . new years eve new year
646	go to replace my necktie with head scarves . the walk dead marathon
4	my be to help my disabled patient discover the emotional and physical therapy from love a pet . adoptarescue
4171	my be to make the year of the startups . start up challenge gen ynot entrepreneur
468	have have two early night , fall asleep fairly quick , wake up early , hope this continue into !
6	. eat less . lie .
920	here be a for everyone learn how to spell my name correctly . grumpyhuman
2596	my new years resolution be to eat more mexican food
1064	eat more jelly bean .
2591	my new years resolution be to go on my murder spree and start with people who take the menist twitter seriously .
243	to put as much passion into my life as my son put into farting & amp ; stare at the invisible man behind i .
1161	also .. i be go to masturbate more .
2871	new years resolution be to be tall so far i be fail pretty miserably
3736	i vow to never watch a tedtalk
2398	why when i be drink do i think it be okay to sing loudly ? that be my new years resolution ; stop singe out loud cause i know i can not sing .
