	model	number of topics	topic id	topic words	text id	paper id	text	labels	llm_model	llm_model	under_coverage_example	over_coverage_example	under_coverage	over_coverage
2639	bertopic	100	20	policy management allocation demand development agricultural stakeholder governance region reform	97261	28969	two C₄ grass specie with similar morphological and physiological characteristic be select : the native Paspalum atratum and the african exotic Urochloa brizantha .	regrowth | indigenous species | C4 plants | ecosystems | herbivores | irrigation | biomass production | grasses | defoliation | introduced species | wet season | Paspalum	gemma-large	gemma-large	"[""'botany',\n'species selection',\n'grassland ecology'\n]"", ""'botany',\n'species selection',\n'grassland ecology'\n]"", ""'biology',\n'ecology'\n]"", ""'species selection',\n'botany',\n'grassland ecology'\n]"", ""'biology',\n'ecology',\n'species selection',\n'botany'\n]""]"	"[""'policy',\n'management',\n'allocation',\n'demand',\n'governance',\n'reform'\n]\n\n**Reason"", ""'policy',\n'management',\n'allocation',\n'demand',\n'governance',\n'reform'\n]\n\n**Reason"", ""'policy',\n'management',\n'allocation',\n'demand',\n'governance',\n'reform'\n]\n\n**Reason"", ""'policy',\n'management',\n'allocation',\n'demand',\n'governance',\n'reform'\n]\n\n**Reason"", ""'policy',\n'management',\n'allocation',\n'demand',\n'governance',\n'reform'\n]\n\n**Reason""]"	3.0	6.0
2640	bertopic	100	21	turfgrass bermudagrass ryegrass bentgrass bluegrass perennial wheatgrass bromegrass pasture cultivar	112225	37432	the concentration of svoc in soil sample range from to ( mean ) µg   kg⁻¹ dry wt .	irrigated farming | municipal wastewater | toxicology | pollution | paddy soils | pollutants | Viet Nam	gemma-large	gemma-large	"[""'soil chemistry',\n'environmental monitoring',\n'contaminant analysis'\n]"", ""'soil chemistry',\n'environmental monitoring'\n]"", ""'soil chemistry',\n'environmental monitoring',\n'contaminant analysis'\n]"", ""'soil chemistry',\n'environmental monitoring',\n'contaminant analysis'\n]"", ""'soil chemistry',\n'environmental monitoring',\n'contaminant analysis'\n]""]"	"[""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass', \n'bermudagrass', \n'ryegrass', \n'bentgrass', \n'""]"	2.8	5.8
2641	bertopic	100	21	turfgrass bermudagrass ryegrass bentgrass bluegrass perennial wheatgrass bromegrass pasture cultivar	420124	37384	residue‐derive bulk soil c formation be more efficient when the residue be incorporate ( ) rather than surface‐applie ( ) , suggest that mixing and burial of residue within the soil matrix be a key pathway of SOC formation .	topsoil | particulate organic matter | soil organic carbon | Zea mays | mineral soils | uncertainty | carbon dioxide | sprinkler irrigation | conventional tillage | carbon sequestration	gemma-large	gemma-large	"[""'soil carbon formation',\n'residue management',\n'decomposition',\n'soil organic carbon (SOC)'\n]"", ""'soil carbon formation',\n'residue decomposition',\n'soil organic carbon (SOC)',\n'soil management practices'\n]\n<end_of_turn>"", ""'soil carbon formation',\n'residue management',\n'decomposition',\n'soil organic carbon (SOC)'\n]"", ""'soil carbon formation',\n'residue decomposition',\n'soil organic carbon (SOC)',\n'soil management practices'\n]\n\n**"", ""'soil carbon formation',\n'residue decomposition',\n'soil organic carbon (SOC)',\n'soil management'\n]\n\n**Explanation""]"	"[""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',""]"	4.0	6.0
2642	bertopic	100	21	turfgrass bermudagrass ryegrass bentgrass bluegrass perennial wheatgrass bromegrass pasture cultivar	280838	38365	we find that principal component analysis with support vector machine be able to produce highly accurate land use and land cover classified map .	multivariate analysis | fallow | runoff | water harvesting | planning | land cover | irrigation | machine learning | forest trees | principal component analysis | Vertisols | inceptisols | watershed management | water resources | monitoring | mixed forests | land use | remote sensing | watersheds | soil conservation | satellites	gemma-large	gemma-large	"[""'principal component analysis',\n'support vector machine',\n'land use classification',\n'land cover classification',\n'map classification'"", ""'principal component analysis',\n'support vector machine',\n'land use classification',\n'land cover classification',\n'map'\n]"", ""'principal component analysis',\n'support vector machine',\n'land use classification',\n'land cover classification',\n'map'\n]"", ""'principal component analysis',\n'support vector machine',\n'land use classification',\n'land cover classification',\n'map'\n]"", ""'principal component analysis',\n'support vector machine',\n'land use classification',\n'land cover classification',\n'remote sensing',""]"	"[""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass', 'bermudagrass', 'ryegrass', 'bentgrass', 'bluegrass', 'perennial', '"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',""]"	5.2	6.2
2643	bertopic	100	21	turfgrass bermudagrass ryegrass bentgrass bluegrass perennial wheatgrass bromegrass pasture cultivar	323274	39718	Yellow Kandosol soil .	horticulture | shrublands | Western Australia | research | soil structure | soil organic carbon | magnesium | pH | clay | irrigation | conventional tillage | gypsum	gemma-large	gemma-large	"[""'soil'\n]"", ""'soil'\n]"", ""'soil'\n]"", ""'soil'\n]"", ""'soil'\n]""]"	"[""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',""]"	1.0	6.0
2644	bertopic	100	21	turfgrass bermudagrass ryegrass bentgrass bluegrass perennial wheatgrass bromegrass pasture cultivar	41881	18482	in this study , we monitor the activity / dissipation of TFX apply on rww‐irrigated soil .	shoots | soil | wastewater | Sorghum bicolor | crop rotation | irrigation | planting | herbicidal properties	gemma-large	gemma-large	"[""'soil',\n'irrigation'\n]"", ""'soil',\n'irrigation',\n'activity',\n'dissipation'\n]"", ""'soil',\n'irrigation'\n]"", ""'soil',\n'irrigation',\n'activity',\n'dissipation'\n]"", ""'soil',\n'irrigation'\n]""]"	"[""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'bluegrass',""]"	2.8	6.0
2645	bertopic	100	22	soil depth sample topsoil texture horizon surface land variability subsoil	230618	41682	optimize precision irrigation of a vineyard to improve water use efficiency and profitability by use a decision - orient vine water consumption model	vineyards | precision agriculture | water potential | deficit irrigation | models | profitability | laboratories | red wines | cost benefit analysis | wine grapes | transpiration | labor	gemma-large	gemma-large	"[""'irrigation', \n'water use efficiency', \n'profitability', \n'vine water consumption model', \n'precision"", ""'irrigation',\n'vineyard',\n'water use efficiency',\n'profitability',\n'decision-making',\n'vine"", ""'irrigation',\n'water use efficiency',\n'profitability',\n'vine water consumption model',\n'precision'\n]"", ""'irrigation', \n'water use efficiency', \n'profitability', \n'vine water consumption model', \n'precision"", ""'irrigation',\n'vineyard',\n'water use efficiency',\n'profitability',\n'decision-making',\n'vine""]"	"[""'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',\n'variability',"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',"", ""'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',\n'variability',"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',""]"	5.4	8.0
2646	bertopic	100	22	soil depth sample topsoil texture horizon surface land variability subsoil	20247	16052	grape cultivar Flame Seedless on own root or graft on two grape rootstock	chemical composition | transplanting | rootstocks | seedless varieties | Vitis vinifera | irrigation | saline water	gemma-large	gemma-large	"[""'grape',\n'cultivar',\n'Flame Seedless',\n'root',\n'graft',\n'rootstock'"", ""'grape',\n'cultivar',\n'Flame Seedless',\n'root',\n'graft',\n'rootstock'"", ""'grape',\n'cultivar',\n'root',\n'graft'\n]"", ""'grape',\n'cultivar',\n'Flame Seedless',\n'root',\n'graft',\n'rootstock'"", ""'grape',\n'cultivar',\n'root',\n'graft',\n'rootstock',\n'Flame Seedless'""]"	"[""'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',\n'variability',"", ""'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',\n'variability',"", ""'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',\n'variability',"", ""'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',\n'variability',"", ""'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',\n'variability',""]"	5.6	8.0
2647	bertopic	100	22	soil depth sample topsoil texture horizon surface land variability subsoil	177439	40722	wine from TI and TE have the low polyphenol content and varietal aroma potential index ( IPAv ) .	glycerol | ozonation | chemical composition | volatile compounds | polyphenols | irrigation	gemma-large	gemma-large	"[""'wine',\n'polyphenol content',\n'aroma',\n'TI',\n'TE',\n'IPAv'"", ""'wine',\n'polyphenol content',\n'aroma',\n'TI',\n'TE',\n'IPAv'"", ""'wine',\n'polyphenol content',\n'aroma',\n'varietal aroma potential index ( IPAv )'\n]"", ""'wine characteristics',\n'chemical composition'\n]"", ""'wine',\n'polyphenol content',\n'aroma',\n'varietal aroma potential index ( IPAv )',\n'""]"	"[""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',""]"	4.6	8.0
2648	bertopic	100	22	soil depth sample topsoil texture horizon surface land variability subsoil	283412	39857	the season with the great yield be associate to a low grape aromatic composition , however , this effect at the crop level be less pronounced in the most irrigated treatment .	deficit irrigation | climatic factors | grapes | Vitis vinifera | semiarid zones | volatile compounds | evapotranspiration | Spain	gemma-large	gemma-large	"[""'yield',\n'aromatic composition',\n'irrigation',\n'crop'\n]"", ""'yield',\n'aromatic composition',\n'irrigation',\n'crop'\n]"", ""'yield',\n'aromatic composition',\n'irrigation',\n'crop'\n]"", ""'yield',\n'aromatic composition',\n'irrigation',\n'crop'\n]"", ""'yield',\n'aromatic composition',\n'irrigation',\n'crop'\n]""]"	"[""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'subsoil'"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'subsoil'"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'subsoil'"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'subsoil'""]"	4.0	7.2
2649	bertopic	100	22	soil depth sample topsoil texture horizon surface land variability subsoil	13610	21096	impact of Extended Maceration and Regulated Deficit Irrigation ( RDI ) in Cabernet Sauvignon Wines : characterization of Proanthocyanidin Distribution , Anthocyanin Extraction , and Chromatic property	vineyards | deficit irrigation | analysis | high performance liquid chromatography | polymerization | food handling | HPLC | anthocyanins | metabolism | Vitis | wines | chemistry | grapes | water | mathematical analysis | biosynthesis | Washington	gemma-large	gemma-large	"[""'wine characteristics',\n'grape growing techniques',\n'chemical compounds in wine (proanthocyanidins, anthocyanins)',\n'"", ""'wine characteristics',\n'grape growing techniques',\n'chemical compound analysis'\n]"", ""'wine characteristics',\n'grape growing techniques',\n'chemical compound analysis (proanthocyanidins, anthocyanins)',\n'color"", ""'wine characteristics (proanthocyanidin distribution, anthocyanin extraction, chromatic properties)',\n'viticulture techniques (extended maceration, regulated deficit"", ""'wine characteristics',\n'grape growing techniques',\n'chemical compounds in wine (proanthocyanidins, anthocyanins)',\n'""]"	"[""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',"", ""'soil',\n'depth',\n'sample',\n'topsoil',\n'texture',\n'horizon',\n'surface',""]"	4.6	8.0
2650	bertopic	100	23	grape vineyard berry vine table chardonnay tannin fruit climate harvest	166732	19807	Dam be an important way of water - resource utilization in large river .	energy | quality control | sediment yield | rivers | flood control | landslides | water quality | sustainable development | uncertainty | watersheds | irrigation | environmental impact	gemma-large	gemma-large	"[""'water resource',\n'dam',\n'river'\n]"", ""'water resource',\n'dam',\n'river'\n]"", ""'water resource management',\n    'dam construction',\n    'river utilization'\n]"", ""'water resource', \n'dam', \n'river'\n]"", ""'water resource',\n'dam',\n'river'\n]""]"	"[""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't""]"	3.0	7.0
2651	bertopic	100	23	grape vineyard berry vine table chardonnay tannin fruit climate harvest	57309	41647	the result be base on analysis of river flow and water turbidity datum , field observation , a printed questionnaire and an interview of farmer practice irrigated agriculture , and hydropower modeling .	case studies | energy | risk assessment | river water | Sudan | irrigated farming | water quality | water treatment | basins | Nile River | urban areas | watersheds | turbidity | water power | questionnaires | research	gemma-large	gemma-large	"[""'river flow',\n'water turbidity',\n'hydropower',\n'irrigation',\n'agriculture'\n]"", ""'hydrology',\n'irrigation',\n'agriculture',\n'data analysis'\n]"", ""'river flow',\n'water turbidity',\n'hydropower',\n'irrigation',\n'agriculture'\n]"", ""'hydrology',\n'irrigation',\n'agriculture',\n'data analysis',\n'field work'\n]"", ""'river flow',\n'water turbidity',\n'hydropower',\n'irrigation',\n'agriculture'\n]""]"	"[""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't""]"	4.8	7.0
2652	bertopic	100	23	grape vineyard berry vine table chardonnay tannin fruit climate harvest	124711	7303	other problem such as melt glacier , ice jam , sediment loading and hydraulic surging could adversely affect the operation of hydropower station .	evaporation | sediment yield | spawning | storms | spring | Great Lakes | irrigation water | runoff | climatic factors | glaciers | Yukon Territory | water power | Yukon | Saskatchewan | basins | Ontario | melting | climate change | winter | water resources | Quebec | seasonal variation | Manitoba | Alberta | watersheds | British Columbia	gemma-large	gemma-large	"[""'hydropower',\n'glacier',\n'ice jam',\n'sediment',\n'hydraulic surging'\n]"", ""'hydropower',\n'glaciers',\n'ice',\n'sediment',\n'flooding',\n'water resource management"", ""'hydropower',\n'glacier',\n'ice jam',\n'sediment',\n'hydraulic surging'\n]"", ""'hydropower',\n'glacier',\n'ice jam',\n'sediment',\n'hydraulic surging',\n'environmental impact'"", ""'hydropower',\n'glacier',\n'ice jam',\n'sediment',\n'hydraulic surge',\n'environmental impact'""]"	"[""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't""]"	5.6	7.0
2653	bertopic	100	23	grape vineyard berry vine table chardonnay tannin fruit climate harvest	81324	21797	the Soil and Water Assessment Tool ( SWAT ) model have be apply worldwide to support sustainable land and water management in a change climate .	crop management | water quality | soil | environmental monitoring | carbon cycle | greenhouse gases | carbon | greenhouses | agricultural land | evapotranspiration | climate | humans | heat | soil organic matter | water management | climate change | watershed management | biomass | agriculture | crop yield | models | standards | algorithms | global warming	gemma-large	gemma-large	"[""'soil',\n'water',\n'land management',\n'modeling'\n]"", ""'soil',\n'water',\n'land management',\n'modeling'\n]"", ""'soil',\n'water',\n'land management',\n'modeling'\n]"", ""'soil',\n'water',\n'land management',\n'modeling'\n]"", ""'soil',\n'water',\n'land management',\n'modeling'\n]""]"	"[""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't""]"	4.0	7.0
2654	bertopic	100	23	grape vineyard berry vine table chardonnay tannin fruit climate harvest	305917	47341	the project aim to assess the status of water use in agriculture in the Euphrates - Tigress basin , determine and map the agricultural water productivity and identify option for improve it in problem area of the basin in Turkey , Syria and Iraq	agriculture | area | cooperation | coordination | data | management | mapping | precipitation | productivity | spots | water | water productivity	gemma-large	gemma-large	"[""'water use',\n'agriculture',\n'water productivity',\n'Euphrates - Tigris basin',\n'Turkey',\n'Sy"", ""'water use',\n'agriculture',\n'water productivity',\n'Euphrates - Tigress basin',\n'Turkey',\n'Sy"", ""'water use',\n'agriculture',\n'water productivity',\n'Euphrates - Tigress basin',\n'Turkey',\n'Sy"", ""'water use',\n'agriculture',\n'water productivity',\n'Euphrates - Tigris basin',\n'Turkey',\n'Sy"", ""'water use',\n'agriculture',\n'water productivity',\n'Euphrates - Tigress basin',\n'Turkey',\n'Sy""]"	"[""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't"", ""'grape',\n'vineyard',\n'berry',\n'vine',\n'table',\n'chardonnay',\n't""]"	6.0	7.0
2655	bertopic	100	24	river reservoir runoff catchment streamflow hydrological downstream watershed flood tributary	280975	43402	crop response of tuber yield , evapotranspiration ( ETc ) , crop water productivity ( CWP ) and irrigation water productivity ( IWP ) from ZC diseased plot be compare with non - diseased ( control ) plot .	potatoes | irrigation rates | stomatal conductance | disease severity | reflectance | soil water | canopy | field capacity | experimental design | evapotranspiration | disease occurrence | irrigation water	gemma-large	gemma-large	"[""'crop science',\n'agriculture',\n'plant disease',\n'irrigation',\n'water use efficiency'\n]"", ""'crop science',\n'agriculture',\n'plant disease',\n'irrigation',\n'water use efficiency'\n]"", ""'crop yield',\n'evapotranspiration',\n'crop water productivity',\n'irrigation water productivity',\n'plant disease'"", ""'crop yield',\n'evapotranspiration',\n'crop water productivity',\n'irrigation water productivity',\n'plant disease'"", ""'crop yield',\n'crop water productivity',\n'irrigation water productivity',\n'plant disease'\n]""]"	"[""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down""]"	4.8	7.0
2656	bertopic	100	24	river reservoir runoff catchment streamflow hydrological downstream watershed flood tributary	137620	46756	an increase in the rate of potassium fertilizer to kg K₂O ha⁻¹ do not affect total tuber yield .	Alternaria | Botrytis | Epicoccum | Fungi | Fusarium | Helianthus tuberosus | Jerusalem artichokes | Penicillium | Rhizopus | agriculture | agronomy | biomass production | cultivars | diseases | irrigation | potassium | potassium fertilizers	gemma-large	gemma-large	"[""'potassium fertilizer',\n'tuber yield',\n'agriculture'\n]"", ""'potassium fertilizer',\n'tuber yield',\n'agriculture'\n]"", ""'fertilizer',\n'potassium',\n'tuber yield',\n'agriculture'\n]"", ""'fertilizer',\n'potassium',\n'tuber yield',\n'agriculture'\n]"", ""'potassium fertilizer',\n'tuber yield',\n'agriculture'\n]""]"	"[""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down""]"	3.4	7.0
2657	bertopic	100	24	river reservoir runoff catchment streamflow hydrological downstream watershed flood tributary	275862	21142	we investigate the effect of partial root - zone dry ( PRD ) and deficit irrigation ( DI ) on C and n retention in the soil – plant system of potato .	potatoes | deficit irrigation | nitrogen content | water holding capacity | nitrogen | carbon | soil | soil organic carbon | biomass | mineralization	gemma-large	gemma-large	"[""'agriculture',\n'soil science',\n'plant science',\n'irrigation',\n'carbon cycle',\n'nitrogen cycle',"", ""'soil science',\n'agricultural science',\n'plant science',\n'irrigation techniques',\n'potato cultivation',\n'carbon and"", ""'potato',\n'soil',\n'plant',\n'irrigation',\n'carbon retention',\n'nitrogen retention',\n'root"", ""'soil science',\n'agriculture',\n'plant physiology',\n'irrigation techniques',\n'carbon and nitrogen cycles',\n'potato"", ""'soil science',\n'plant science',\n'agriculture',\n'irrigation techniques',\n'carbon and nitrogen cycles'\n]""]"	"[""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'downstream',\n'waters"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'downstream',\n'waters"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'downstream',\n'waters"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'downstream',\n'waters"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'downstream',\n'waters""]"	6.2	7.0
2658	bertopic	100	24	river reservoir runoff catchment streamflow hydrological downstream watershed flood tributary	412439	30100	the low concentration of nitrate be observe in the late - season potato cultivar ( Agria ) .	potatoes | farm size | nitrates | groundwater | pollution | soil | cultivars | irrigation water	gemma-large	gemma-large	"[""'nitrate',\n'potato',\n'cultivar',\n'concentration'\n]"", ""'nitrate',\n'potato',\n'agriculture',\n'cultivar',\n'concentration'\n]"", ""'agriculture',\n'potato',\n'nitrate',\n'cultivar'\n]"", ""'potato cultivation',\n'nitrate levels',\n'agricultural science'\n]"", ""'potato cultivation',\n'nitrate levels',\n'agricultural science'\n]""]"	"[""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down""]"	3.8	7.0
2659	bertopic	100	24	river reservoir runoff catchment streamflow hydrological downstream watershed flood tributary	36601	35027	the potato thus contribute positively to food security .	agrobiodiversity | nutrient intake | micronutrients | nutrition security | seasonality	gemma-large	gemma-large	"[""'food security',\n'agriculture'\n]"", ""'food security',\n'agriculture'\n]"", ""'food security',\n'agriculture'\n]"", ""'food security',\n'agriculture'\n]"", ""'food security',\n'agriculture'\n]""]"	"[""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down"", ""'river',\n'reservoir',\n'runoff',\n'catchment',\n'streamflow',\n'hydrological',\n'down""]"	2.0	7.0
2660	bertopic	100	25	potato tuber russet yield cultivar irrigation crop planting fertilizer kufri	320380	33640	no attempt have be do to map LULC of this catchment through the analysis of Moderate Resolution Imaging Spectroradiometer ( MODIS ) normalize difference vegetation index ( NDVI ) time - series datum .	shrublands | normalized difference vegetation index | data collection | computer software | land use | moderate resolution imaging spectroradiometer | time series analysis | algorithms | remote sensing | watersheds | grasses | land cover	gemma-large	gemma-large	"[""'remote sensing',\n'land use/land cover (LULC)',\n'catchment analysis',\n'vegetation index',"", ""'remote sensing',\n'land use/land cover (LULC)',\n'catchment analysis',\n'vegetation index',"", ""'remote sensing',\n'land use/land cover (LULC)',\n'catchment analysis',\n'vegetation index',"", ""'remote sensing',\n'land use/land cover mapping',\n'vegetation index',\n'time series analysis',\n'catchment"", ""'remote sensing',\n'land use/land cover (LULC)',\n'vegetation index',\n'time series analysis',""]"	"[""'potato',\n'tuber',\n'russet',\n'yield',\n'cultivar',\n'irrigation',\n'"", ""'potato',\n'tuber',\n'russet',\n'yield',\n'cultivar',\n'irrigation',\n'"", ""'potato',\n'tuber',\n'russet',\n'yield',\n'cultivar',\n'irrigation',\n'"", ""'potato',\n'tuber',\n'russet',\n'yield',\n'cultivar',\n'irrigation',\n'"", ""'potato',\n'tuber',\n'russet',\n'yield',\n'cultivar',\n'irrigation',\n'""]"	5.0	7.0
