model	number of topics	topic id	topic words	text id	paper id	text	labels
combinedtm	100	21	uptake total biomass estimate nutrient nitrogen dry matter efficiency base	343067	21327	mean yield gain from fertilizer P , K , and Zn be small , but the range across season and location be very high indicate the need for field - specific fertilizer management .	crop yield | fertilizer application | irrigated rice | Philippines | nutritional requirements | NPK fertilizers
combinedtm	100	22	trend seasonal precipitation climatic pattern variability variation series vegetation cover	187784	42025	correlation between abiotic factor , include water parameter ( temperature , ph , conductivity , dissolve oxygen percentage , oxidation reduction potential , and turbidity ) and weather ( temperature and rainfall ) , and foodborne pathogen be also evaluate .	Salmonella | abiotic factors | microbiology | Listeria monocytogenes | irrigation water
combinedtm	100	22	trend seasonal precipitation climatic pattern variability variation series vegetation cover	437506	19624	regional climate datum for the study period reveal no significant change in rainfall total or frequency of drought ; however , there be evidence for a shift in seasonal rainfall pattern .	seasonal variation | winter | drought | groundwater | Georgia | streams | hydraulic systems | surveys | limestone | watersheds | rain | climate | summer
combinedtm	100	22	trend seasonal precipitation climatic pattern variability variation series vegetation cover	182409	20534	the increase trend of surface runoff in the headstream can be attribute to the combine effect of both temperature and precipitation change during the past five decade .	humans | case studies | environmental monitoring | China | land use | rivers | arid zones | irrigation | watersheds | climate change | Central Asia | runoff | Asia
combinedtm	100	22	trend seasonal precipitation climatic pattern variability variation series vegetation cover	289251	26241	response of relative sap flow to meteorological factor under different soil moisture condition in rainfed jujube ( Ziziphus jujuba Mill . ) plantation in semiarid Northwest China	drought tolerance | China | sap flow | trees | leaf area index | planting | water stress | rainfed farming | climatic factors | evapotranspiration | plantations | vapor pressure | soil moisture | transpiration | water management | soil water | Ziziphus jujuba | models | semiarid zones | soil water content | solar radiation
combinedtm	100	22	trend seasonal precipitation climatic pattern variability variation series vegetation cover	103840	37757	change in reference evapotranspiration over Northwest China from to : variation characteristic , cause analysis and relationship with atmospheric circulation	atmospheric circulation | China | drought | Ningxia | climatic factors | El Nino | spring | arid zones | irrigation | autumn | evapotranspiration | winter | summer
combinedtm	100	23	output price net percent return income benefit input hectare gross	275458	26203	base on these finding , improve supply of plastic sheet and motor pump , and advise to farmer on appropriate crop , credit and improved market access could contribute to decrease disadoption of water harvesting technology .	irrigation rates | crops | credit | laboratories | water harvesting | crop production | pumps | logit analysis | markets | farms | households | Ethiopia | malaria | education | altitude | farmers | labor
combinedtm	100	23	output price net percent return income benefit input hectare gross	287549	8599	the use of low amount of external input be generally regard as be the most environmentally - benign although this advantage over system with high input may disappear if the consequence be express per unit of product rather than per unit area .	site preparation | genetic engineering | seasonal variation | crop yield | fertilizers | germplasm | farm inputs | crop production | intensification | water quality | irrigation | efficiency | literature reviews | pest control | soil | climate change | environmental impact | intensive farming
combinedtm	100	23	output price net percent return income benefit input hectare gross	151533	10888	the total cost of component use in this controller ( not include shipping or labor cost ) be us$ include the us$ sensor .	irrigated farming | sensors | irrigation scheduling | tomatoes | microirrigation
combinedtm	100	23	output price net percent return income benefit input hectare gross	14138	29332	this in turn give additional net return to the tune of Rs . , - , / ha .	yields | boron | sustainable development | vegetable growing | cowpeas | cultivars | irrigation | summer
combinedtm	100	23	output price net percent return income benefit input hectare gross	221126	2907	however , the economic return produce by kg / ha of incremental n fertilizer mean that producer be unlikely to adopt the need practice without incentive .	urea | crop yield | nitrates | groundwater | nitrogen | Zea mays | superphosphate | potassium chloride | North Dakota
combinedtm	100	24	soybean yield corn sorghum cotton grain component gap location planting	124303	7404	cultural practice be similar to those use for high - yield wheat production in the southern Great Plains .	seasonal variation | deficit irrigation | irrigation rates | Triticum aestivum | evapotranspiration | irrigated farming | winter wheat | spring | Texas | irrigation scheduling | sprinkler irrigation | irrigation
combinedtm	100	24	soybean yield corn sorghum cotton grain component gap location planting	378644	3058	Stomatal Response to high evaporative demand in Irrigated Grain Sorghum in narrow and wide row Spacing	water balance | stomatal conductance | leaf water potential | energy balance | Oklahoma | Arachis hypogaea | Sorghum bicolor | evapotranspiration | soil water content
combinedtm	100	24	soybean yield corn sorghum cotton grain component gap location planting	213556	31581	the high number of spike , grain yield , straw yield and harvest index be observe when seed be sow at depth of or cm , relative to or cm .	seedling emergence | wheat | field experimentation | straw | roots | Bangladesh | rice | sows | seminal roots | irrigation | seeds | spring wheat | farmers | soil water | winter | seedlings | harvest index | research institutions | phytomass | plant establishment | sowing
combinedtm	100	24	soybean yield corn sorghum cotton grain component gap location planting	13170	28850	effect of previous Wheat Straw on the Yield of Maize in the Oasis Irrigation Region	Triticum aestivum | wheat | China | mulches | wheat straw | plastic film | Zea mays | path analysis | oases | leaf area index | seeds | irrigation | conventional tillage | harvest index
combinedtm	100	24	soybean yield corn sorghum cotton grain component gap location planting	379206	21674	yield be the same whether the experimental unit receive or   traffic .	crop yield | alfalfa | traffic | raised beds | TRAFFIC (wildlife trade monitoring network) | surface area | Medicago sativa | tractors
combinedtm	100	25	old mixed trial fine sand grass location green grow sandy	83464	17312	Lucerne hay be subject to six treatment ( four repetition per treatment ): store roadside uncover ( UC ) , store roadside and cover with a white plastic tarpaulin ( WT ) , store roadside and cover with a black plastic tarpaulin ( BT ) , store roadside and cover with a silver - color plastic tarpaulin ( ST ) , store outside under a plastic hay barn ( BC ) , and store in an air - condition room ( AC ) .	digestibility | colour | nitrogen content | alfalfa | postharvest losses | plastic film | field experimentation | color | steers | digestion | in vitro digestibility | Medicago sativa | air temperature | thermal degradation | hay | farm buildings | California
combinedtm	100	25	old mixed trial fine sand grass location green grow sandy	389116	37017	Fertilizer requirement decrease compare to fallow plot in the second year in all WCC plot except for rye at one site , and vetch increase sweet corn yield compare to dry fallow plot in   yr by an average of .	biofumigation | crop yield | fertilizers | Brassica juncea | allelopathy | nitrogen fixation | sweetcorn | Secale cereale | agroecosystems | Zea mays | biomass production | agronomy | irrigation | cover crops | rye | cash crops | Vicia villosa
combinedtm	100	25	old mixed trial fine sand grass location green grow sandy	447799	25471	parent and progeny be establish , irrigate overhead with a salt solution , and visually rate for percentage green in and .	progeny | recurrent selection | phenotypic variation | heritability | wastewater treatment | salt tolerance | salt stress | heterosis | color | colour | Lolium perenne
combinedtm	100	25	old mixed trial fine sand grass location green grow sandy	282434	41185	"our experiment be conduct during the season of and on - year - old "" Anna "" apple tree ( Malus domestica L. Borkh ) plant at    m apart in a clay soil under drench irrigation ."	chlorophylls | fruits | apples | pollution | flowering | fruit drop | clay soils | leaf area | tryptophan | Malus domestica | irrigation | mineral content | Malus pumila | research
combinedtm	100	25	old mixed trial fine sand grass location green grow sandy	72736	29865	a - year field experiment ( ) be conduct on a sandy loam soil under semiarid climate to study the impact of use of sodic water ( SW ) and canal water ( CW ) in various cyclic mode in a cotton – wheat rotation .	wheat | crops | electrical conductivity | water quality | field experimentation | pH | semiarid zones | soil properties
combinedtm	100	26	regime different growth maize nitrogen uptake potato winter fertilization wheat	369171	29716	maize plant nitrogen uptake dynamic at limited irrigation water and nitrogen	nitrogen content | fertilizer application | plant growth | nitrogen | nitrogen fertilizers | field capacity | irrigation water | irrigation management | application methods
combinedtm	100	26	regime different growth maize nitrogen uptake potato winter fertilization wheat	150186	34726	exogenous application of glycine betaine improve water use efficiency in winter wheat ( Triticum aestivum L. ) via modulate photosynthetic efficiency and antioxidative capacity under conventional and limited irrigation condition	photosynthesis | China | malondialdehyde | chlorophylls | irrigated farming | winter wheat | abiotic stress | gas exchange | irrigation | Triticum aestivum | leaves | abscisic acid | hydrogen peroxide | betaine | water resources | zeatin | water content | solutes | enzyme activity | semiarid zones
combinedtm	100	26	regime different growth maize nitrogen uptake potato winter fertilization wheat	308287	20474	relationship between water use and nitrogen use efficiency discern by discrimination and isotope ratio in bread wheat grow under no - till	seasonal variation | wheat | crops | nitrogen content | photosynthesis | isotopes | flowering | nitrogen fertilizers | nutrient use efficiency | soil water | irrigation | conventional tillage
combinedtm	100	26	regime different growth maize nitrogen uptake potato winter fertilization wheat	277386	36955	in this study , nitrogen transformation and transport such as ammonium ( NH₄⁺ ) and nitrate ( ) at different soil depth and maize crop growth stage be measure during field experiment for two sow date ( timely and delay ) and four n fertilization level under irrigate ( year and ) and rainfed ( year and ) condition for maize crop .	Kjeldahl method | nitrates | total nitrogen | crop production | agricultural productivity | nitrogen | nitrogen fertilizers | ammonium | spectrophotometers | irrigation | nitrogen balance
combinedtm	100	26	regime different growth maize nitrogen uptake potato winter fertilization wheat	192622	24020	the effect of irrigation and nitrogen topdressing pattern on yield and growth of sunflower	fertilizer application | leaves | nitrogen | water stress | dry matter | Helianthus annuus | leaf area index | irrigation | planting | irrigation management
combinedtm	100	27	irrigation reduce leach source application fertilizer risk pesticide contamination drip	206342	48466	in the biochar application in border irrigation with Yellow River water and groundwater , soil temperature increase by   and , respectively .	agricultural land | agricultural soils | air temperature | border irrigation | crop yield | field experimentation | groundwater | heat transfer | microirrigation | river water | soil temperature | wastes | water resources | water temperature
combinedtm	100	27	irrigation reduce leach source application fertilizer risk pesticide contamination drip	191780	16010	simulation suggest that practicable management option such as deficit - base irrigation and reduce N fertiliser rate will maintain current level of productivity while reduce potential offsite n loss and generate significant financial saving via reduce input cost .	crops | drainage | Tasmania | nitrogen | soil | rain | rhizosphere | leaching | irrigation | climate | managers | water supply | crop rotation | models | pastures | farming systems | farms | nutrients | watersheds | potatoes
combinedtm	100	27	irrigation reduce leach source application fertilizer risk pesticide contamination drip	43127	2142	irrigation and drainage generate benefit from improve agricultural productivity and impose cost through increase salt load to the murrayâdarling system .	evaporation | Australia | models | aquifers | salinity | rivers | groundwater | basins | pollution | linear programming
combinedtm	100	27	irrigation reduce leach source application fertilizer risk pesticide contamination drip	76951	48509	grower can reduce risk associate with residual pesticide in recycle irrigation water by adopt good management practice ( e.g. , manage irrigation to reduce pesticide runoff , reduce pot space during pesticide application , use of vegetative filter strip ) that reduce the contaminant load reach containment basin as well as adopt remediation strategy that can reduce pesticide concentration in recycle water .	adsorption | herbicides | insecticides | irrigation water | pesticide application | phytotoxicity | plant growth | rain | risk | runoff | solubility
combinedtm	100	27	irrigation reduce leach source application fertilizer risk pesticide contamination drip	353828	35366	high evapotranspirational demand combine with poor quality irrigation water increase salinity concern in semiarid region .	rhizosphere | electrical conductivity | salinity | sodium | soil pH | image analysis | semiarid zones | summer | agronomy | irrigation | rain | Cynodon dactylon | irrigation water | gypsum
combinedtm	100	28	oxide emission methane ghg fertilization phosphorus ammonia greenhouse n₂o co₂	82304	21894	generally , nutrient stimulate , and atrazine reduce chlorophyll a ( Chl a ) in chamber .	nitrogen content | herbicides | nitrogen | agricultural runoff | chlorophylls | environmental monitoring | periphyton | primary productivity | Mississippi River | wetlands | rivers | metabolism | methods | phosphorus | pollutants | toxicity | biomass | eutrophication | nutrients | Cyanobacteria | atrazine
combinedtm	100	28	oxide emission methane ghg fertilization phosphorus ammonia greenhouse n₂o co₂	431511	13674	the result suggest that the stocking of fish have an increase effect on methane emission from rice field .	water quality | fish culture | pH | dissolved oxygen | Bangladesh | rice | fish feeding | Cyprinus carpio | water temperature | greenhouse gases | soil fertility | pollution | turbidity | air temperature | Oreochromis niloticus | fertilizers | flood irrigation | Oryza sativa | gas emissions | methane
combinedtm	100	28	oxide emission methane ghg fertilization phosphorus ammonia greenhouse n₂o co₂	179593	34680	improved prediction of farm nitrous oxide emission through an understanding of the interaction among climate extreme , soil nitrogen dynamic and irrigation water	agricultural soils | cotton | nitrates | nitrous oxide | farming systems | farms | nitrogen | nitrogen fertilizers | prediction | greenhouse gas emissions | rain | irrigation | climate
combinedtm	100	28	oxide emission methane ghg fertilization phosphorus ammonia greenhouse n₂o co₂	139225	47886	in this study , a turbidity - base method be use to quantify sediment - associate organic carbon and nitrogen as well as dissolve nitrogen input from erosion and irrigation to a   ha rice area in Northwest Vietnam .	Viet Nam | ammonium nitrate | biogeochemistry | carbon | conveyors | erosion | highlands | irrigation canals | irrigation systems | irrigation water | land use | landscape | maize | nitrogen | nitrogen content | nitrogen fertilizers | nutrient balance | nutrients | organic fertilizers | organic nitrogen compounds | reservoirs | rice | rice fields | runoff | sedimentation | shifting cultivation | soil fertility | surface water | water quality | watersheds
combinedtm	100	28	oxide emission methane ghg fertilization phosphorus ammonia greenhouse n₂o co₂	245962	47354	assessment of root zone nitrogen leach as affect by irrigation and nutrient management practice	Andosols | Japan | ammonium nitrogen | application methods | crops | fertilizer application | fertilizers | groundwater | irrigated soils | irrigation | laboratory experimentation | leaching | mathematical models | meteorological data | models | nitrates | nitrogen | nitrogen fertilizers | nutrient management | nutrient use efficiency | pollution | rhizosphere | sand | sandy soils | simulation models | soil fertility | soil transport processes | soil water | soil water movement | sorption | upland soils
combinedtm	100	29	lowland upland cultivation variety rice aerobic hybrid seeded sri flood	373928	13561	these region , once they have be more finely map , appear promise for eventual use in marker - assist selection for development of drought - resistant rice variety .	plant breeding | drought tolerance | rice | heritability | seasonal variation | drought | chromosome mapping | marker-assisted selection | literature reviews | quantitative trait loci | dryland farming | cultivars | Oryza sativa | genetic variation | water stress
combinedtm	100	29	lowland upland cultivation variety rice aerobic hybrid seeded sri flood	374569	35713	yet , little be know regard the diversity and composition of AMF community in rice field with high saline and arsenic concentration .	groundwater irrigation | rice | soil salinity | salinity | crop production | soil pH | arsenic | Oryza sativa | pollution | heavy metals | phosphorus | Vesicular arbuscular mycorrhizae | roots | biodiversity | food crops | irrigation | Bangladesh | organic matter
combinedtm	100	29	lowland upland cultivation variety rice aerobic hybrid seeded sri flood	402971	6954	the percentage of seedling establishment in flood paddy field with average temperature of and degree C use variety of rice ( Japanese , portuguese , chinese and hungarian ) vary from to   with a significant varietal difference .  	variety trials | emergence | emergencies | plant establishment | flood irrigation | Oryza sativa | direct sowing | genetic variation
combinedtm	100	29	lowland upland cultivation variety rice aerobic hybrid seeded sri flood	452896	3305	compare with transplanting , wet seeding be a labor - save method of establish rice .	innovation adoption | irrigated farming | plant establishment | Philippines | methods | sowing rates | water management | Oryza sativa | transplanting | sowing | weed control
combinedtm	100	29	lowland upland cultivation variety rice aerobic hybrid seeded sri flood	436121	26386	flood rice soil produce elevated concentration of soluble manganous manganese ( ) that could be potentially toxic to subsequent crop .	rice | rhizosphere | toxicity | crops | oxidation | drainage water | oxygen deficiency | rice soils | drying | flowering | anaerobic conditions | leaf area | manganese | regression analysis | irrigation management
combinedtm	100	30	plan action transfer local program stakeholder knowledge science problem management	122304	35991	then , eight management index be calculate base on the water resource and use simulate by the WEAP model for the future .	cropping systems | irrigation systems | models | agricultural industry | Iran (Islamic Republic of) | climate change | climate | water resources
combinedtm	100	30	plan action transfer local program stakeholder knowledge science problem management	148003	8185	the benefit of combine these objective function with the decision support tool be that the management of land and water resource can be make more effectively .	irrigation canals | animal production | chickens | irrigated farming | rivers | crop production | cattle | investment | deltas | decision making | fish culture | India | irrigation water
combinedtm	100	30	plan action transfer local program stakeholder knowledge science problem management	48776	9098	to guarantee high production standard which respect the environment , decision - maker in the European Community must promote good management practice ( bmps ) .	environmental factors | fertilizers | Italy | soil fertility | nitrogen fertilizers | geographic information systems | decision-support systems | sustainable agriculture | natural resources | irrigation management
combinedtm	100	30	plan action transfer local program stakeholder knowledge science problem management	99736	42377	far , the previously propose water policy , their status and reason for the failure of policy be discuss .	participatory approaches | water management | irrigation management | regulations | water resources | administrative structures | political aspects | water scarcity | coordination | integrated management | decision making | committees | institutional development | water governance | water policies | irrigation water | government agencies | history
combinedtm	100	30	plan action transfer local program stakeholder knowledge science problem management	165972	40255	the objective of this article be to integrally review the key aspect of chilean water and agricultural water management policy , consider their interphase , provide the reader with a general overview of the main feature of this model , an evaluation of its effectiveness and the main challenge agricultural water management face .	water policy | water governance | water management | agricultural water management | Chile
combinedtm	100	31	relative plant stress growth reduction uptake leaf biomass activity photosynthetic	199443	34627	conclusion : overall , salinity treatment reduce all plant and yield - relate parameter investigate and turn some of the correlation among they from positive to negative or vice versa .	spring barley | crops | salinity | salt tolerance | Hordeum vulgare | salt stress | atrophy | spikelets | florets | flowering | plant height | abscisic acid | irrigation | saline water
combinedtm	100	31	relative plant stress growth reduction uptake leaf biomass activity photosynthetic	59323	2375	drought reduce seed yield and yield component of all genotype but the reduction be great in the short than in the medium and long duration genotype due to low crop growth rate of the short maturity , early leaf senescence , low root density and extract less amount of water from deep soil profile .	sprinkler irrigation | stress | genotypes | growth | reproductive performance | Oryza sativa
combinedtm	100	31	relative plant stress growth reduction uptake leaf biomass activity photosynthetic	98428	27779	overall , elicitation with MeJA have a minimal effect on plant growth and morphological trait .	fructose | deficit irrigation | irrigation rates | drought | Fragaria ananassa | glucose | risk | anthocyanins | strawberries | sugars | leaves | methyl jasmonate | organic acids | water stress | field capacity | cultivars | fruiting | plant growth
combinedtm	100	31	relative plant stress growth reduction uptake leaf biomass activity photosynthetic	110060	21723	our result suggest that , in young leave that have be develop under water stress , an acclimation to water stress condition occur that be well reflect in their more stable photochemistry , water relation and an efficient antioxidant defence system compare with the old leave .	antioxidants | photochemistry | roots | water stress | proline | water potential | Camellia sinensis | gas exchange | carbon dioxide | stomatal conductance | tea | leaves | shoots | drought | perlite | growth chambers | nutrient solutions | boron | enzyme activity
combinedtm	100	31	relative plant stress growth reduction uptake leaf biomass activity photosynthetic	152318	1924	the CWSI result be normalize to reduce environmental effect by subtract the value obtain for the well - water plant from those of the water - stress plant .	stomatal conductance | leaf water potential | photosynthesis | drought | irrigation | Guayule | water stress | osmotic pressure | soil water | Arizona | turgor | environmental impact | soil water content | Parthenium argentatum
combinedtm	100	32	exposure health risk human vegetable contaminate contamination cancer heavy safety	149007	42310	the probability of cysticercus bovis ( CB ) infection of cattle ( cysticerci from Taenia saginata ) in a country where T. saginata be not endemic ( i.e. Australia ) be assess use a Quantitative Microbial Risk Assessment ( QMRA ) approach .	Australia | Taenia saginata | cysticercosis | human population | risk | wastewater treatment | cattle | forage | taeniasis | helminths | Cysticercus bovis | sewage | microbiological risk assessment | sewage treatment | food intake
combinedtm	100	32	exposure health risk human vegetable contaminate contamination cancer heavy safety	234193	39821	there be an insignificant threat to human health derive from maize consumption however , additional toxicity test be recommend for and acetaminophen .	water reuse | agricultural soils | risk | rivers | wastewater treatment | ionization | human health | environment | irrigation scheduling | surface water | toxicity | sulfamethoxazole | irrigation water
combinedtm	100	32	exposure health risk human vegetable contaminate contamination cancer heavy safety	441049	13860	soil water stress delay visible injury appearance and development by limit ozone uptake .	dehydration | trees | Fagus | mathematical models | water stress | environmental monitoring | analysis | soil water regimes | Italy | pollution | Populus | mathematical analysis | irrigation | climate | forest trees | stomatal conductance | metabolism | methods | leaves | air pollution | Fraxinus | toxicity | seedlings | equations | models | standards | Quercus | ozone | ecology | soil water content
combinedtm	100	32	exposure health risk human vegetable contaminate contamination cancer heavy safety	180026	36676	these evidence how human activity impact natural medium and how the pollution spread .	sediment | effluents | wastewater treatment | ecosystems | adsorption | pollution | heavy metals | soil | water | toxicity | guidelines | irrigation water | industry
combinedtm	100	32	exposure health risk human vegetable contaminate contamination cancer heavy safety	326910	23926	Fate of Escherichia coli : and Salmonella enterica in the manure - amend soil - plant ecosystem of fresh vegetable crop : a review	environmental factors | vegetables | ecosystems | food contamination | soil fertility | irrigation | bacterial contamination | field experimentation | disease outbreaks | primary productivity | gastrointestinal system | ruminants | wastewater | climate change | vegetable crops | pathogens | feces
combinedtm	100	33	irrigation zone wet water dry depth season deep deficit root	103813	36578	field experiment for six season ( ) for present time slice ( PTS ; ) and simulation study for mid - century ( MC ; ) be carry out to assess different planting date , variety and irrigation schedule in address the impact of climate change on grain yield and water use efficiency ( WUE ) in bread wheat ( Triticum aestivum L. ) .	Triticum aestivum | temperature | wheat | irrigation scheduling | field experimentation | water stress | planting date | evapotranspiration | climate change
combinedtm	100	33	irrigation zone wet water dry depth season deep deficit root	350153	4020	soil water depletion increase with soil temperature , and depth of maximum soil water depletion be to m deep for warm than cool soil treatment during most of the grow season for both crop .	seasonal variation | soil temperature | crop yield | Triticum aestivum | winter wheat | irrigation scheduling | Zea mays | Utah | sprinkler irrigation | water use | soil water content
combinedtm	100	33	irrigation zone wet water dry depth season deep deficit root	47380	1502	Dormant - Season irrigation : Grain Yield , Water Use , and Water Loss	evaporation | dormancy | Triticum aestivum | crop yield | drainage | water use | Kansas | Zea mays | semiarid zones | soil water | irrigation | loam soils
combinedtm	100	33	irrigation zone wet water dry depth season deep deficit root	407157	32116	relative to full irrigation , deficit irrigation increase wue up to twofold in three out of four planting date , have no adverse effect on yield or net return in wet year , but reduce yield and net return up to   in dry year .	drought tolerance | deficit irrigation | irrigation rates | hybrids | forage | valleys | planting date | evapotranspiration | irrigation water
combinedtm	100	33	irrigation zone wet water dry depth season deep deficit root	30057	1827	although highly soluble salt accumulate during the irrigation season , particularly in the soil surface at a lateral distance of to cm from the emitter , they decrease to their initial value after leach by winter rain .	soil salinity | Cyprus | physicochemical properties | soil profiles | Vertisols | leaching | arid zones | microirrigation | rain
combinedtm	100	34	deep transport table drainage recharge leach nitrate drain shallow no₃	321042	29007	groundwater salinity be not only govern by mineral weathering and dissolution ( such as calcite , aragonite , dolomite , and gypsum ) but also significantly influence by anthropogenic input ( such as fertilizer , pesticide , and sewage irrigation ) .	nitrates | water quality | sulfates | weathering | geographic information systems | sewage | calcite | dolomite | irrigation | cations | humans | fertilizers | calcium | sodium | chlorides | potassium | bicarbonates | wells | groundwater | magnesium | aragonite | gypsum | pesticides
combinedtm	100	34	deep transport table drainage recharge leach nitrate drain shallow no₃	163240	18603	the areal mean of NO₃ concentration be great in February , indicate a potential n leaching of unused N from the early season with intensive rainfall , especially in wheat - grow area .	irrigation schemes | monitoring | nitrates | groundwater | spring | leaching | nitrogen | pollution | nitrogen fertilizers | Mediterranean region | geographic information systems | rain | irrigation | summer
combinedtm	100	34	deep transport table drainage recharge leach nitrate drain shallow no₃	409109	15439	modern groundwater be mainly recharge to the Quaternary confine aquifer on the piedmont by local precipitation and lateral subsurface flow .	Piedmont | China | aquifers | nitrates | radiocarbon dating | groundwater | drainage water | mountains | isotopes | highlands | irrigation
combinedtm	100	34	deep transport table drainage recharge leach nitrate drain shallow no₃	62541	11808	the result show that most of calcium precipitate in the soil , consequently , sodium predominantly accumulate in the top layer and drain to the drainage canal water .	balances | saline soils | China | drainage | salinity | leaching | water requirements | irrigation | cations
combinedtm	100	34	deep transport table drainage recharge leach nitrate drain shallow no₃	211047	16518	detailed field study at watershed scale have show that basin closure be happen ( i.e. , groundwater contribution to base flow have stop ) and irrigation return flow can contribute to as much as half of the aquifer recharge .	evaporation | irrigation rates | aquifers | groundwater | mixing | drainage water | water quality | solutes | recycling | semiarid zones | India | chlorides | rain | watersheds
combinedtm	100	35	level foliar decrease activity increase concentration low leave salinity application	400624	3925	threshold temperature great than or equal to degree c restrict water application and create increase level of water stress .	Gossypium hirsutum | Texas | microirrigation | canopy | evapotranspiration
combinedtm	100	35	level foliar decrease activity increase concentration low leave salinity application	52019	6913	EC remain low in middle and bottom layer at N concentration below mm , but increase significantly for all layer at level above mM.	chlorophylls | irrigation systems | electrical conductivity | nitrates | weight | Impatiens | height | greenhouse production | leaves | root systems | dry matter | nitrogen fertilizers | pH | roots | leaf area | shoots | Spathiphyllum | subsurface irrigation
combinedtm	100	35	level foliar decrease activity increase concentration low leave salinity application	161007	28166	free proline accumulate in leave be low in CWM , increase with increase the period of suspension of irrigation .	rice | Thailand | water conservation | iodine | hybrids | leaves | phenology | field experimentation | flowering | shoots | greenhouses | roots | irrigation management | proline
combinedtm	100	35	level foliar decrease activity increase concentration low leave salinity application	126737	13309	later , at   day , the cause of reduced photosynthetic rate be other than stomatal closure at both low and high level of salinity .	photosynthesis | cotyledons | ash content | physiological response | roots | salinity | salt stress | calcium | sodium | ions | shoots | chlorides | toxicity | potassium | seedlings | biomass | magnesium | leaf area | sowing
combinedtm	100	35	level foliar decrease activity increase concentration low leave salinity application	226439	37704	this experiment be conduct to investigate the effect of drought stress as well as concentration and time of application of brassinolide as a split - plot factorial base on randomize complete block design with three replication over and .	brassinosteroids | carotenoids | chlorophylls | carbohydrates | drought stress | irrigation rates | malondialdehyde | Triticum aestivum | water content | wheat | leaves | water stress | flowering | brassinolide | spraying | proline
combinedtm	100	36	wet summer end dry season rainy normal year monsoon rain	335994	49109	India be the world 's large producer of milk for over year .	India | animal feeding | biomass | dairy cows | dairy industry | employment | energy | food security | fossil fuels | greenhouse gases | irrigation | livestock | milk | milk production | models | production systems | socioeconomics | sustainability | sustainable agriculture
combinedtm	100	36	wet summer end dry season rainy normal year monsoon rain	362951	27413	year differ due to weather variation .	Trigonella foenum-graecum | deficit irrigation | Nebraska | spring | Spermatophyta | flowering | agronomic traits | straw | India | planting date | irrigation | hay | fruiting | fenugreek
combinedtm	100	36	wet summer end dry season rainy normal year monsoon rain	394052	37372	change consumer demand currently drive a replacement of wheat by high‐value vegetable during the dry season , while emerge water shortage lead to a substitution of rice by maize in the wet season .	rice | wheat | dry season | zinc | boron | tomatoes | aeration | nutrient uptake | Nepal | plant nutrition | greenhouses | soil | irrigation | biomass | wet season
combinedtm	100	36	wet summer end dry season rainy normal year monsoon rain	235947	41049	Coriander have be cultivate for thousand of year and desiccated coriander fruit be find in various Mediterranean archaeological site .	genomics | dormancy | domestication | germination | lipid content | Coriandrum sativum | archaeology | volatile compounds | ancestry | essential oils | irrigation | Israel
combinedtm	100	36	wet summer end dry season rainy normal year monsoon rain	289560	43070	to that end , remote sense dataset be validate use datum of know reservoir to identify small reservoir and their surface area over the grow season .	evaporation | governance | data collection | aquifers | groundwater | water supply | Morocco | remote sensing | decision making | surface area | uncertainty | water management | irrigation | inventories | irrigation water | Monte Carlo method
combinedtm	100	37	feddan clm hunan blackgram nmol soyabean prb cobs pfp lrwc	291921	41228	while environmental and social indicator have possess positive relationship .	equations | air | models | agricultural industry | water | sustainable agriculture | irrigation | socioeconomics | Bangladesh
combinedtm	100	37	feddan clm hunan blackgram nmol soyabean prb cobs pfp lrwc	21347	9562	the gelatin capsule dissolve in a few minute .	fertilizer application | developmental stages | irrigated rice | nitrogen | nutrient uptake | application methods
combinedtm	100	37	feddan clm hunan blackgram nmol soyabean prb cobs pfp lrwc	336474	31737	the objective of this study be :	crop yield | models | China | winter wheat | remote sensing | water management | irrigation | biomass
combinedtm	100	37	feddan clm hunan blackgram nmol soyabean prb cobs pfp lrwc	148005	8185	this study be under take in the Mahanadi Delta of India .	irrigation canals | animal production | chickens | irrigated farming | rivers | crop production | cattle | investment | deltas | decision making | fish culture | India | irrigation water
combinedtm	100	37	feddan clm hunan blackgram nmol soyabean prb cobs pfp lrwc	238340	15397	one unimproved meska be select on Dakalt canal , and iv )	canals | crops | irrigation systems | plant production | soil improvement | efficiency | cultivation | irrigation water | Egypt
combinedtm	100	38	band vegetation index spectral correlation ndvi red standard edge regression	380841	47923	the sensitive band to turbidity be obtain after analyze the spectral information .	China | aquaculture | flight | irrigation | models | remote sensing | turbidity | unmanned aerial vehicles | water pollution | water quality
combinedtm	100	38	band vegetation index spectral correlation ndvi red standard edge regression	287993	19051	therefore , TGI may be the good spectral index to detect crop nitrogen requirement with low - cost digital camera mount on low - altitude airborne platform .	nitrogen content | nitrogen | leaf area index | cameras | chlorophylls | fertilizer application | Nebraska | Zea mays | canopy | irrigation | reflectance | leaves | image analysis | nitrogen fertilizers | landsat | equations | models | remote sensing | soil types
combinedtm	100	38	band vegetation index spectral correlation ndvi red standard edge regression	97532	8591	we derive monthly estimate of LAI from cohort accretion and abscission and cohort LAI .	conifer needles | leaf area index | mathematical models | fertilizer application | North Carolina | soil fertility | phenology | leaf development | air temperature | irrigation | forest trees | fertilizers | estimation | leaves | biomass | forest stands | equations | Pinus taeda | time series analysis | precipitation | crown | solar radiation
